t,x,y
134.23073998022662,-2.2730562011915487,-34.47294317599399
134.26876568560346,-2.2795345396308138,-34.458282122431704
134.3067913909803,-2.286009717722798,-34.443573295930136
134.34481709635713,-2.292481722564088,-34.42881665772457
134.38284280173397,-2.298950541214086,-34.41401216887723
134.4208685071108,-2.3054161606948185,-34.39915979027627
134.45889421248762,-2.3118785679907514,-34.38425948263488
134.49691991786446,-2.3183377500484434,-34.369311206490856
134.5349456232413,-2.3247936937764733,-34.354314922206484
134.57297132861814,-2.3312463860451187,-34.33927058996673
134.61099703399498,-2.337695813686196,-34.32417816977983
134.64902273937182,-2.3441419634927514,-34.30903762147534
134.68704844474865,-2.3505848222189774,-34.293848904704404
134.72507415012547,-2.3570243765797634,-34.278611978939175
134.7630998555023,-2.363460613250709,-34.263326803471465
134.80112556087914,-2.369893518867768,-34.247993337411295
134.83915126625598,-2.3763230800269604,-34.23261153969036
134.87717697163282,-2.3827492832842685,-34.21718136905545
134.91520267700966,-2.389172115155303,-34.201702784071124
134.9532283823865,-2.3955915621151314,-34.18617574311874
134.9912540877633,-2.4020076105979915,-34.1706002043955
135.02927979314015,-2.4084202469970952,-34.15497612591377
135.067305498517,-2.414829457664349,-34.13930346549964
135.10533120389383,-2.4212352289101045,-34.12358218079355
135.14335690927066,-2.427637547002959,-34.10781222924849
135.1813826146475,-2.4340363981694875,-34.09199356812935
135.21940832002434,-2.4404317685939763,-34.07612615451362
135.25743402540115,-2.4468236444182487,-34.06020994528807
135.295459730778,-2.453212011741276,-34.04424489715055
135.33348543615483,-2.4595968566190645,-34.02823096660718
135.37151114153167,-2.465978165064302,-34.01216810997308
135.4095368469085,-2.4723559230462406,-33.99605628337122
135.44756255228535,-2.478730116490236,-33.97989544273119
135.4855882576622,-2.48510073127764,-33.9636855437887
135.523613963039,-2.4914677532454874,-33.94742654208517
135.56163966841584,-2.497831168186261,-33.931118392966226
135.59966537379267,-2.5041909618475744,-33.91476105158146
135.6376910791695,-2.5105471199320286,-33.89835447288352
135.67571678454635,-2.5168996280967857,-33.881898611627356
135.7137424899232,-2.523248471953391,-33.865393422369515
135.7517681953,-2.5295936370674856,-33.848838859466866
135.78979390067684,-2.535935108958559,-33.83223487707605
135.82781960605368,-2.5422728730996482,-33.81558142915323
135.86584531143052,-2.5486069149170194,-33.79887846945198
135.90387101680736,-2.5549372197899767,-33.78212595152387
135.9418967221842,-2.5612637730505474,-33.765323828715495
135.97992242756104,-2.5675865599831926,-33.74847205417268
136.01794813293785,-2.5739055658244916,-33.73157058083282
136.05597383831469,-2.5802207757629705,-33.71461936142816
136.09399954369152,-2.586532174938652,-33.69761834848439
136.13202524906836,-2.592839748442921,-33.68056749431904
136.1700509544452,-2.599143481318116,-33.663466751041256
136.20807665982204,-2.6054433585573102,-33.64631607055096
136.24610236519888,-2.611739365104019,-33.629115404537515
136.2841280705757,-2.61803148585183,-33.61186470447909
136.32215377595253,-2.62431970564416,-33.59456392164149
136.36017948132937,-2.6306040092739895,-33.57721300707796
136.3982051867062,-2.6368843814834895,-33.559811911627584
136.43623089208305,-2.643160806963745,-33.542360585915475
136.47425659745988,-2.6494332703544723,-33.52485898034877
136.51228230283672,-2.6557017562436624,-33.50730704512011
136.55030800821353,-2.6619662491673086,-33.489704730203904
136.58833371359037,-2.6682267336090604,-33.472051985355826
136.6263594189672,-2.674483193999971,-33.45434876011241
136.66438512434405,-2.680735614718097,-33.43659500378933
136.7024108297209,-2.6869839800882658,-33.41879066548155
136.74043653509773,-2.693228274381641,-33.40093569406151
136.77846224047457,-2.699468481815553,-33.38303003817807
136.81648794585138,-2.7057045865530567,-33.365073646256
136.85451365122822,-2.7119365727026192,-33.34706646649515
136.89253935660506,-2.718164424317799,-33.32900844686903
136.9305650619819,-2.7243881253969677,-33.310899535124165
136.96859076735873,-2.7306076598828817,-33.292739678777885
137.00661647273557,-2.736823011662413,-33.27452882511935
137.04464217811238,-2.743034164566186,-33.256266921207775
137.08266788348922,-2.749241102368233,-33.23795391387021
137.12069358886606,-2.7554438087856936,-33.2195897497019
137.1587192942429,-2.7616422674783645,-33.20117437506505
137.19674499961974,-2.767836462048464,-33.18270773608728
137.23477070499658,-2.7740263760402346,-33.16418977866081
137.27279641037342,-2.7802119929395612,-33.145620448441846
137.31082211575023,-2.786393296173665,-33.126999690848685
137.34884782112707,-2.792570269110717,-33.10832745106131
137.3868735265039,-2.798742895059485,-33.08960367401937
137.42489923188074,-2.804911157268952,-33.070828304424026
137.46292493725758,-2.8110750389279793,-33.052001286732434
137.50095064263442,-2.817234523164929,-33.03312256515945
137.53897634801126,-2.8233895930472577,-33.01419208367621
137.57700205338807,-2.8295402315811913,-32.995209786008964
137.6150277587649,-2.835686421711327,-32.97617561563742
137.65305346414175,-2.8418281463202777,-32.957089515793676
137.6910791695186,-2.8479653882281912,-32.93795142946195
137.72910487489543,-2.8540981301925634,-32.91876129937675
137.76713058027227,-2.8602263549075926,-32.89951906802144
137.8051562856491,-2.8663500450040575,-32.88022467762784
137.84318199102592,-2.872469183048693,-32.8608780701737
137.88120769640275,-2.878583751543928,-32.8414791873851
137.9192334017796,-2.8846937329274547,-32.822027970730254
137.95725910715643,-2.8907991095717747,-32.802524361421156
137.99528481253327,-2.8968998637839527,-32.782968300412755
138.0333105179101,-2.9029959778049728,-32.763359728400516
138.07133622328695,-2.9090874338095363,-32.74369858581943
138.10936192866376,-2.9151742139055514,-32.72398481284309
138.1473876340406,-2.921256300133676,-32.70421834938267
138.18541333941744,-2.9273336744670497,-32.68439913508521
138.22343904479428,-2.933406318810659,-32.6645271093327
138.26146475017111,-2.9394742150011197,-32.64460221124085
138.29949045554795,-2.9455373448061377,-32.624624379656545
138.33751616092476,-2.9515956899240354,-32.60459355315888
138.3755418663016,-2.9576492319834005,-32.584509670056306
138.41356757167844,-2.9636979525426965,-32.5643726683857
138.45159327705528,-2.969741833089644,-32.54418248591072
138.48961898243212,-2.9757808550409433,-32.523939060121755
138.52764468780896,-2.981814999741723,-32.50364232823271
138.5656703931858,-2.987844248465133,-32.48329222718089
138.6036960985626,-2.9938685824118827,-32.46288869362543
138.64172180393945,-2.9998879827098004,-32.44243166394509
